East,North,RSS,Time,AccelerometerX,AccelerometerY,AccelerometerZ,Sunload,Lane,ReceiverAngle,Distance,Turbulence,TransmitPowerRef,PathLoss,PLSyn
2904.5813,4112.5645,-1.953688979,15:01:10.035,-0.01953125,0.05078125,1.00390625,0.366210975,2,30,3.716971508,1,4.168313503,6.122002482,40.7106976256851
2904.5813,4112.5645,2.057857275,15:01:11.035,0.01171875,0.0859375,0.9765625,0.366210975,2,30,3.716971508,1,4.168313503,2.110456228,40.7106976256851
2904.5813,4112.564,-34.51272202,15:02:44.085,0.0546875,0.01953125,0.99609375,0.375976601,2,30,2.79382317,1,4.168313503,38.68103552,38.2308912793997
2904.5813,4112.564,-31.71740723,15:02:45.085,0.01953125,0.046875,0.93359375,0.375976601,2,30,2.79382317,1,4.168313503,35.88572073,38.2308912793997
2904.5813,4112.563,-36.9107399,14:55:54.396,0.05078125,0.03125,1.05859375,0.39062504,2,0,0.967670326,0,4.168313503,41.0790534,15.9068125885851
2904.5813,4112.563,-34.68063354,14:55:55.396,-0.0390625,0.0234375,0.984375,0.39062504,2,0,0.967670326,0,4.168313503,38.84894704,15.9068125885851
2904.5813,4112.564,-32.07250214,14:55:56.396,0.0546875,0.0234375,0.94921875,0.385742227,2,0,2.79382317,1,4.168313503,36.24081564,25.1162424150386
2904.5813,4112.564,-28.92091179,14:55:57.395,-0.01953125,0.0390625,0.94921875,0.385742227,2,0,2.79382317,1,4.168313503,33.08922529,25.1162424150386
2904.5813,4112.5645,-25.13762283,14:55:58.395,-0.02734375,0.06640625,1.015625,0.385742227,2,0,3.716971508,1,4.168313503,29.30593633,27.596048761324
2904.5813,4112.5645,-20.64304733,14:55:59.395,0,0.046875,0.97265625,0.39062504,2,0,3.716971508,1,4.168313503,24.81136083,27.596048761324
2904.5813,4112.5625,-39.98319244,14:51:58.585,0.03125,0.02734375,0.93359375,0.39062504,2,0,0.27884245,1,4.168313503,44.15150594,5.09944191846302
2904.5813,4112.5625,-37.520401,14:51:59.585,0.0625,0.00390625,0.98828125,0.39062504,2,0,0.27884245,1,4.168313503,41.6887145,5.09944191846302
2904.5813,4112.5635,-5.490523338,14:52:08.586,0.01953125,0.046875,0.98828125,0.385742227,2,0,1.874108888,0,4.168313503,9.658836841,21.6481605262231
2904.5813,4112.5635,-5.546048164,14:52:09.586,-0.00390625,0.09765625,0.98046875,0.385742227,2,0,1.874108888,0,4.168313503,9.714361667,21.6481605262231
2904.5813,4112.5635,-37.772789,14:53:42.585,-0.03515625,0.03515625,0.9921875,0.395507853,2,0,1.874108888,1,4.168313503,41.9411025,21.6481605262231
2904.5813,4112.5635,-35.07186127,14:53:43.585,-0.01171875,0.0234375,0.98046875,0.39062504,2,0,1.874108888,1,4.168313503,39.24017477,21.6481605262231
2904.5813,4112.5645,-31.97770119,14:53:44.585,-0.02734375,0.01953125,0.96875,0.395507853,2,0,3.716971508,1,4.168313503,36.14601469,27.596048761324
2904.5813,4112.5645,-28.25889397,14:53:45.585,-0.01953125,0.046875,1.00390625,0.395507853,2,0,3.716971508,1,4.168313503,32.42720747,27.596048761324
2904.5813,4112.5645,-24.00438499,14:53:46.586,-0.02734375,0.05859375,0.9921875,0.39062504,2,0,3.716971508,1,4.168313503,28.17269849,27.596048761324
2904.5813,4112.5645,-19.1140461,14:53:47.586,0.046875,0.05078125,1.00390625,0.39062504,2,0,3.716971508,1,4.168313503,23.2823596,27.596048761324
2904.5813,4112.5645,-14.00385094,14:53:48.586,-0.0078125,0.08984375,0.9375,0.395507853,2,0,3.716971508,1,4.168313503,18.17216444,27.596048761324
2904.5813,4112.5645,-9.363986015,14:53:49.586,0.015625,0.0625,1.01953125,0.395507853,2,0,3.716971508,1,4.168313503,13.53229952,27.596048761324
2904.5811,4112.5474,-53.97425079,15:09:14.537,0.00390625,-0.00390625,0.96484375,0.361328162,3,30,27.98405654,0,4.168313503,58.14256429,58.2451263761577
2904.5811,4112.5474,-52.70318985,15:09:15.537,0.015625,-0.0078125,0.984375,0.366210975,3,30,27.98405654,0,4.168313503,56.87150335,58.2451263761577
2904.5811,4112.5483,-52.1167984,15:09:16.537,0.03125,0.0234375,0.94140625,0.366210975,3,30,26.31613264,0,4.168313503,56.2851119,57.711354317868
2904.5811,4112.5483,-51.83027649,15:09:17.537,-0.00390625,0.0078125,1.00390625,0.361328162,3,30,26.31613264,0,4.168313503,55.99858999,57.711354317868
2904.5811,4112.5503,-40.18788528,15:10:00.536,0.05078125,0.03515625,0.95703125,0.366210975,3,30,22.60963508,1,4.168313503,44.35619878,56.3927840417539
2904.5811,4112.5503,-41.61045837,15:10:01.536,0.015625,0.0078125,1.07421875,0.361328162,3,30,22.60963508,1,4.168313503,45.77877187,56.3927840417539
2904.5811,4112.5518,-52.09257889,15:10:38.883,0.02734375,-0.01953125,1.0390625,0.366210975,3,30,19.82976192,0,4.168313503,56.26089239,55.2532629844046
2904.5811,4112.5518,-50.94507599,15:10:39.884,0.0546875,0.015625,0.98828125,0.366210975,3,30,19.82976192,0,4.168313503,55.11338949,55.2532629844046
2904.5811,4112.5518,-53.45179367,15:11:52.884,0.03515625,0.03515625,1.0078125,0.380859414,3,30,19.82976192,0,4.168313503,57.62010717,55.2532629844046
2904.5811,4112.5518,-52.27368546,15:11:53.884,0.05078125,-0.01953125,0.96484375,0.380859414,3,30,19.82976192,0,4.168313503,56.44199896,55.2532629844046
2904.5811,4112.564,-29.27939224,15:16:57.030,0.00390625,0.03125,0.98828125,0.366210975,2,30,2.779873166,1,4.168313503,33.44770574,38.1874126107044
2904.5811,4112.564,-27.02595139,15:16:58.030,0.015625,0.01171875,0.96875,0.366210975,2,30,2.779873166,1,4.168313503,31.19426489,38.1874126107044
2904.5811,4112.5649,-24.38371277,15:16:59.030,0,0.05078125,0.97265625,0.366210975,2,30,4.447797066,1,4.168313503,28.55202627,42.269812264604
2904.5811,4112.5649,-20.96902275,15:17:00.030,0.03125,0.04296875,0.96875,0.366210975,2,30,4.447797066,1,4.168313503,25.13733625,42.269812264604
2904.5811,4112.5649,-16.78522682,15:17:01.030,0.03125,0.0234375,0.984375,0.361328162,2,30,4.447797066,1,4.168313503,20.95354032,42.269812264604
2904.5811,4112.5649,-11.62150192,15:17:02.030,-0.015625,0.03125,0.97265625,0.366210975,2,30,4.447797066,1,4.168313503,15.78981542,42.269812264604
2904.5811,4112.5645,-6.129369736,15:17:03.030,0.00390625,0.0546875,0.98046875,0.366210975,2,30,3.706497554,1,4.168313503,10.29768324,40.6861873413081
2904.5811,4112.5645,-1.890558243,15:17:04.030,0.015625,0.08203125,0.98046875,0.366210975,2,30,3.706497554,1,4.168313503,6.058871746,40.6861873413081
2904.5811,4112.5635,0.491925538,15:17:05.031,0,0.0703125,0.98046875,0.366210975,2,30,1.853248777,1,4.168313503,3.676387965,34.6655874280285
2904.5811,4112.5635,0.785687506,15:17:06.031,-0.00390625,0.08984375,0.97265625,0.366210975,2,30,1.853248777,1,4.168313503,3.382625997,34.6655874280285
2904.5811,4112.5649,-29.11808395,15:20:05.031,0.01171875,0.03515625,0.98828125,0.375976601,2,30,4.447797066,0,4.168313503,33.28639745,42.269812264604
2904.5811,4112.5649,-26.13546562,15:20:06.031,0.03125,0.03125,0.9921875,0.375976601,2,30,4.447797066,0,4.168313503,30.30377912,42.269812264604
2904.5811,4112.5654,-22.39954948,15:20:07.031,-0.01953125,0.0546875,0.95703125,0.375976601,2,30,5.374421454,0,4.168313503,26.56786298,43.9135473871389
2904.5811,4112.5654,-17.79761696,15:20:08.030,0.0390625,0.03515625,0.97265625,0.375976601,2,30,5.374421454,0,4.168313503,21.96593046,43.9135473871389
2904.5811,4112.5654,-11.88875294,15:20:09.030,-0.015625,0.05078125,1.0078125,0.375976601,2,30,5.374421454,0,4.168313503,16.05706644,43.9135473871389
2904.5811,4112.5654,-5.041230202,15:20:10.030,0.01171875,0.07421875,0.95703125,0.375976601,2,30,5.374421454,0,4.168313503,9.209543705,43.9135473871389
2904.5811,4112.5654,0.92803818,15:20:11.030,0.03125,0.0859375,0.9921875,0.375976601,2,30,5.374421454,0,4.168313503,3.240275323,43.9135473871389
2904.5811,4112.5654,3.021784067,15:20:12.030,-0.01171875,0.09765625,0.9765625,0.375976601,2,30,5.374421454,0,4.168313503,1.146529436,43.9135473871389
2904.5811,4112.5649,2.961913109,15:20:13.030,0.0078125,0.046875,0.97265625,0.371093788,2,30,4.447797066,0,4.168313503,1.206400394,42.269812264604
2904.5811,4112.5649,2.962116957,15:20:14.030,0.0234375,0.0390625,0.98046875,0.371093788,2,30,4.447797066,0,4.168313503,1.206196546,42.269812264604
2904.5811,4112.5649,-26.92801666,15:21:43.030,0.015625,0.03515625,0.9296875,0.366210975,2,30,4.447797066,0,4.168313503,31.09633016,42.269812264604
2904.5811,4112.5649,-23.5092659,15:21:44.031,0,0.07421875,0.9609375,0.366210975,2,30,4.447797066,0,4.168313503,27.6775794,42.269812264604
2904.5811,4112.5649,-19.27036285,15:21:45.031,0.0546875,0.0390625,0.9765625,0.366210975,2,30,4.447797066,0,4.168313503,23.43867635,42.269812264604
2904.5811,4112.5649,-14.06374836,15:21:46.031,-0.015625,0.078125,1.0078125,0.371093788,2,30,4.447797066,0,4.168313503,18.23206186,42.269812264604
2904.5811,4112.5649,-8.00921154,15:21:47.031,-0.0546875,0.0546875,0.95703125,0.366210975,2,30,4.447797066,0,4.168313503,12.17752504,42.269812264604
2904.5811,4112.5649,-1.840643525,15:21:48.031,0.02734375,0.0703125,0.9921875,0.366210975,2,30,4.447797066,0,4.168313503,6.008957028,42.269812264604
2904.5811,4112.5649,2.57270956,15:21:49.031,0.04296875,0.1015625,0.9765625,0.361328162,2,30,4.447797066,0,4.168313503,1.595603943,42.269812264604
2904.5811,4112.5649,3.385887146,15:21:50.031,-0.0078125,0.0859375,0.97265625,0.361328162,2,30,4.447797066,0,4.168313503,0.782426357,42.269812264604
2904.5811,4112.5654,3.372671604,15:21:51.031,0.01953125,0.0390625,0.984375,0.356445349,2,30,5.374421454,0,4.168313503,0.795641899,43.9135473871389
2904.5811,4112.5654,3.371068478,15:21:52.031,0.02734375,0.04296875,0.99609375,0.361328162,2,30,5.374421454,0,4.168313503,0.797245025,43.9135473871389
2904.5811,4112.5654,3.37310648,15:21:53.030,-0.0078125,0.05078125,0.96875,0.361328162,2,30,5.374421454,0,4.168313503,0.795207023,43.9135473871389
2904.5811,4112.5654,3.374825954,15:21:54.030,0,0.05859375,0.9609375,0.361328162,2,30,5.374421454,0,4.168313503,0.793487549,43.9135473871389
2904.5811,4112.5654,3.364305258,15:21:55.030,0.0078125,0.0546875,0.9765625,0.356445349,2,30,5.374421454,0,4.168313503,0.804008245,43.9135473871389
2904.5811,4112.5576,-20.53023529,15:03:49.666,0.02734375,-0.00390625,0.984375,0.371093788,2,30,9.08091901,1,4.168313503,24.69854879,48.4695090311813
2904.5811,4112.5576,-24.33520699,15:03:50.666,0.0078125,0,1.03125,0.371093788,2,30,9.08091901,1,4.168313503,28.50352049,48.4695090311813
2904.5811,4112.5605,-38.55736923,15:05:07.667,0.0390625,0.0390625,0.98828125,0.375976601,2,30,3.706497556,0,4.168313503,42.72568273,40.686187345995
2904.5811,4112.5605,-36.63417435,15:05:08.667,0.0546875,0.0234375,0.9765625,0.371093788,2,30,3.706497556,0,4.168313503,40.80248785,40.686187345995
2904.5811,4112.561,0.071255632,15:05:25.667,0,0.109375,1.0234375,0.366210975,2,30,2.779873166,1,4.168313503,4.097057871,38.1874126107044
2904.5811,4112.561,-4.666586399,15:05:26.667,0.03125,0.03125,1.02734375,0.366210975,2,30,2.779873166,1,4.168313503,8.834899902,38.1874126107044
2904.5811,4112.561,-5.684466839,14:57:54.179,0.03125,0.0234375,0.98828125,0.371093788,2,30,2.779873166,1,4.168313503,9.852780342,38.1874126107044
2904.5811,4112.561,-7.961628914,14:57:55.179,0.02734375,0.0546875,0.97265625,0.371093788,2,30,2.779873166,1,4.168313503,12.12994242,38.1874126107044
2904.5811,4112.563,-33.94489288,14:59:10.178,-0.0390625,0.02734375,0.95703125,0.371093788,2,30,0.926624389,0,4.168313503,38.11320638,28.6449875194357
2904.5811,4112.563,-31.50671387,14:59:11.178,-0.00390625,0.02734375,1.0234375,0.366210975,2,30,0.926624389,0,4.168313503,35.67502737,28.6449875194357
2904.5811,4112.5625,4.168313503,14:59:24.179,0.015625,0.046875,0.98828125,0.361328162,2,30,0,1,4.168313503,0,0
2904.5811,4112.5625,3.288660526,14:59:25.179,-0.01171875,0.07421875,0.9921875,0.366210975,2,30,0,1,4.168313503,0.879652977,0
2904.5811,4112.563,-34.0382576,15:01:02.034,-0.0078125,0.03125,0.9609375,0.366210975,2,30,0.926624389,0,4.168313503,38.2065711,28.6449875194357
2904.5811,4112.563,-32.05454254,15:01:03.035,0.00390625,0.0390625,0.98046875,0.366210975,2,30,0.926624389,0,4.168313503,36.22285604,28.6449875194357
2904.5811,4112.564,-29.59140015,15:01:04.035,-0.01171875,0.04296875,0.96875,0.366210975,2,30,2.779873166,1,4.168313503,33.75971365,38.1874126107044
2904.5811,4112.564,-26.86940193,15:01:05.035,0.02734375,0.01171875,0.98046875,0.366210975,2,30,2.779873166,1,4.168313503,31.03771543,38.1874126107044
2904.5811,4112.5649,3.209950686,15:01:12.034,0.0390625,0.09375,1,0.366210975,2,30,4.447797066,1,4.168313503,0.958362817,42.269812264604
2904.5811,4112.5649,3.207268,15:01:13.034,0.00390625,0.078125,0.97265625,0.366210975,2,30,4.447797066,1,4.168313503,0.961045503,42.269812264604
2904.5811,4112.5645,3.264084339,15:01:14.034,-0.00390625,0.0546875,0.984375,0.366210975,2,30,3.706497554,1,4.168313503,0.904229164,40.6861873413081
2904.5811,4112.5645,3.722268343,15:01:15.034,0.02734375,0.02734375,0.9765625,0.361328162,2,30,3.706497554,1,4.168313503,0.44604516,40.6861873413081
2904.5811,4112.5635,3.890824795,15:01:16.034,0.01171875,0.05078125,0.9921875,0.361328162,2,30,1.853248777,1,4.168313503,0.277488708,34.6655874280285
2904.5811,4112.5635,3.901178837,15:01:17.034,0,0.03125,0.9609375,0.366210975,2,30,1.853248777,1,4.168313503,0.267134666,34.6655874280285
2904.5811,4112.562,-38.96829224,15:02:42.085,0.03125,0,0.94140625,0.375976601,2,30,0.926624389,0,4.168313503,43.13660574,28.6449875194357
2904.5811,4112.562,-36.91765594,15:02:43.085,-0.01171875,0.03515625,0.98046875,0.380859414,2,30,0.926624389,0,4.168313503,41.08596944,28.6449875194357
2904.5811,4112.5615,-40.72597885,14:55:52.396,0.06640625,0.0234375,0.9453125,0.39062504,2,0,1.853248778,0,4.168313503,44.89429235,21.5509385683542
2904.5811,4112.5615,-38.86174774,14:55:53.396,0.01953125,0.03125,0.984375,0.385742227,2,0,1.853248778,0,4.168313503,43.03006124,21.5509385683542
2904.5811,4112.5649,-2.030225039,14:49:46.114,-0.015625,0.0546875,0.9765625,0.375976601,2,0,4.447797066,0,4.168313503,6.198538542,29.1551634002429
2904.5811,4112.5649,-2.026052475,14:49:47.114,0.02734375,0.05859375,0.99609375,0.366210975,2,0,4.447797066,0,4.168313503,6.194365978,29.1551634002429
2904.5811,4112.5649,-2.034836769,14:49:48.114,0.02734375,0.01953125,0.984375,0.366210975,2,0,4.447797066,0,4.168313503,6.203150272,29.1551634002429
2904.5811,4112.5649,-2.036665201,14:49:49.114,-0.01171875,0.05078125,0.9765625,0.371093788,2,0,4.447797066,0,4.168313503,6.204978704,29.1551634002429
2904.5811,4112.5649,-2.056905985,14:49:50.113,0.0078125,0.06640625,0.98828125,0.371093788,2,0,4.447797066,0,4.168313503,6.225219488,29.1551634002429
2904.5811,4112.5649,-2.07127285,14:49:51.113,0.015625,0.0234375,0.98046875,0.366210975,2,0,4.447797066,0,4.168313503,6.239586353,29.1551634002429
2904.5811,4112.564,-2.077427626,14:49:52.113,-0.0078125,0.05859375,0.98828125,0.366210975,2,0,2.779873166,0,4.168313503,6.245741129,25.0727637463432
2904.5811,4112.564,-2.077382565,14:49:53.113,0.015625,0.05078125,0.94921875,0.371093788,2,0,2.779873166,0,4.168313503,6.245696068,25.0727637463432
2904.5811,4112.5605,-43.94179535,14:51:56.585,0.03125,0.0390625,0.9765625,0.39062504,2,0,3.706497556,0,4.168313503,48.11010885,27.5715384816338
2904.5811,4112.5605,-42.16785812,14:51:57.585,0.02734375,0.01171875,0.90234375,0.39062504,2,0,3.706497556,0,4.168313503,46.33617162,27.5715384816338
2904.5811,4112.562,-5.531990051,14:52:10.585,0.01953125,0.0703125,0.9921875,0.385742227,2,0,0.926624389,1,4.168313503,9.700303554,15.5303386550746
2904.5811,4112.562,-7.010636806,14:52:11.585,0,0.04296875,0.9765625,0.385742227,2,0,0.926624389,1,4.168313503,11.17895031,15.5303386550746
2904.5811,4112.5615,-42.14806366,14:53:40.585,0.04296875,0.01171875,0.921875,0.395507853,2,0,1.853248778,0,4.168313503,46.31637716,21.5509385683542
2904.5811,4112.5615,-40.0311203,14:53:41.585,0.03515625,0.03515625,0.98046875,0.395507853,2,0,1.853248778,0,4.168313503,44.1994338,21.5509385683542
2904.5808,4112.5459,-46.58256149,15:08:44.537,0.015625,0.05078125,1.01171875,0.361328162,3,30,30.76677292,1,4.168313503,50.75087499,59.0685519071389
2904.5808,4112.5459,-48.01112747,15:08:45.537,0.0078125,0.01171875,0.9453125,0.361328162,3,30,30.76677292,1,4.168313503,52.17944097,59.0685519071389
2904.5808,4112.5483,-43.10834885,15:10:02.536,0.00390625,0.0546875,0.9609375,0.366210975,3,30,26.31945634,1,4.168313503,47.27666235,57.712451267365
2904.5808,4112.5483,-44.20701218,15:10:03.536,0,0.03125,0.953125,0.366210975,3,30,26.31945634,1,4.168313503,48.37532568,57.712451267365
2904.5808,4112.5498,-53.28019714,15:10:36.883,0.05078125,0.01953125,0.98828125,0.371093788,3,30,23.53997568,0,4.168313503,57.44851064,56.7430331806087
2904.5808,4112.5498,-52.8613205,15:10:37.883,0.01171875,0.01953125,0.9765625,0.371093788,3,30,23.53997568,0,4.168313503,57.029634,56.7430331806087
2904.5808,4112.5518,-39.74521637,15:11:12.883,0.01953125,0.0078125,0.9609375,0.371093788,3,30,19.8341726,1,4.168313503,43.91352987,55.2551947483776
2904.5808,4112.5518,-41.07178116,15:11:13.883,0.01953125,-0.02734375,0.9609375,0.375976601,3,30,19.8341726,1,4.168313503,45.24009466,55.2551947483776
2904.5808,4112.5498,-55.01873016,15:11:50.884,0.03125,0.015625,1.0234375,0.375976601,3,30,23.53997568,0,4.168313503,59.18704366,56.7430331806087
2904.5808,4112.5498,-53.79357529,15:11:51.884,0.02734375,0.00390625,1.02734375,0.380859414,3,30,23.53997568,0,4.168313503,57.96188879,56.7430331806087
2904.5808,4112.5625,-33.15406418,15:16:55.031,0.0078125,0.0546875,0.9609375,0.366210975,2,30,0.418263676,0,4.168313503,37.32237768,21.7359159847043
2904.5808,4112.5625,-31.33631516,15:16:56.030,0.00390625,0.0390625,0.96484375,0.366210975,2,30,0.418263676,0,4.168313503,35.50462866,21.7359159847043
2904.5808,4112.562,0.86193198,15:17:07.031,-0.00390625,0.03125,0.98828125,0.366210975,2,30,1.01665003,1,4.168313503,3.306381523,29.4503425402134
2904.5808,4112.562,0.163727805,15:17:08.031,0.015625,0.03125,0.9765625,0.366210975,2,30,1.01665003,1,4.168313503,4.004585698,29.4503425402134
2904.5808,4112.564,-33.07369995,15:18:29.030,0.01171875,0.05078125,0.96484375,0.375976601,2,30,2.811163328,0,4.168313503,37.24201345,38.2846345593387
2904.5808,4112.564,-30.33030701,15:18:30.030,-0.01171875,0.0390625,0.91796875,0.375976601,2,30,2.811163328,0,4.168313503,34.49862051,38.2846345593387
2904.5808,4112.5649,-27.21795082,15:18:31.030,-0.01171875,0.05078125,1.0234375,0.375976601,2,30,4.467420188,0,4.168313503,31.38626432,42.3080490326928
2904.5808,4112.5649,-23.7042141,15:18:32.031,0.05078125,0.046875,0.9609375,0.375976601,2,30,4.467420188,0,4.168313503,27.8725276,42.3080490326928
2904.5808,4112.5649,-19.60236549,15:18:33.031,-0.01953125,0.0390625,0.96875,0.371093788,2,30,4.467420188,0,4.168313503,23.77067899,42.3080490326928
2904.5808,4112.5649,-14.54694271,15:18:34.031,0.00390625,0.0625,0.9921875,0.375976601,2,30,4.467420188,0,4.168313503,18.71525621,42.3080490326928
2904.5808,4112.5649,-8.678021431,15:18:35.031,-0.0078125,0.08203125,0.953125,0.375976601,2,30,4.467420188,0,4.168313503,12.84633493,42.3080490326928
2904.5808,4112.5649,-3.264983654,15:18:36.031,0.015625,0.0859375,1.0078125,0.375976601,2,30,4.467420188,0,4.168313503,7.433297157,42.3080490326928
2904.5808,4112.5649,0.163134933,15:18:37.031,0.00390625,0.08203125,1.01171875,0.375976601,2,30,4.467420188,0,4.168313503,4.00517857,42.3080490326928
2904.5808,4112.5649,0.781691909,15:18:38.031,-0.01171875,0.08984375,0.98046875,0.371093788,2,30,4.467420188,0,4.168313503,3.386621594,42.3080490326928
2904.5808,4112.564,0.78232193,15:18:39.031,0.0078125,0.04296875,0.98046875,0.375976601,2,30,2.811163328,0,4.168313503,3.385991573,38.2846345593387
2904.5808,4112.564,0.905414402,15:18:40.031,0.0078125,0.04296875,0.98046875,0.371093788,2,30,2.811163328,0,4.168313503,3.262899101,38.2846345593387
2904.5808,4112.562,-38.43011093,15:20:01.031,0.0234375,0.015625,1.00390625,0.380859414,2,30,1.01665003,0,4.168313503,42.59842443,29.4503425402134
2904.5808,4112.562,-36.57264328,15:20:02.031,0.015625,0.01171875,0.984375,0.375976601,2,30,1.01665003,0,4.168313503,40.74095678,29.4503425402134
2904.5808,4112.564,-34.36324692,15:20:03.031,0.04296875,0.01953125,1.015625,0.375976601,2,30,2.811163328,0,4.168313503,38.53156042,38.2846345593387
2904.5808,4112.564,-31.90061569,15:20:04.031,0.02734375,0.04296875,0.9609375,0.375976601,2,30,2.811163328,0,4.168313503,36.06892919,38.2846345593387
2904.5808,4112.5635,2.989402294,15:20:15.030,0.0078125,0.05078125,0.98046875,0.371093788,2,30,1.899861966,0,4.168313503,1.178911209,34.8813539549853
2904.5808,4112.5635,1.85279429,15:20:16.030,-0.00390625,0.08984375,0.96484375,0.371093788,2,30,1.899861966,0,4.168313503,2.315519213,34.8813539549853
2904.5808,4112.5625,-37.36228943,15:21:39.030,-0.01171875,0.046875,0.96875,0.366210975,2,30,0.418263676,0,4.168313503,41.53060293,21.7359159847043
2904.5808,4112.5625,-35.17504501,15:21:40.030,0,0.01953125,0.953125,0.366210975,2,30,0.418263676,0,4.168313503,39.34335851,21.7359159847043
2904.5808,4112.564,-32.62585449,15:21:41.030,-0.00390625,0.03515625,0.94140625,0.366210975,2,30,2.811163328,0,4.168313503,36.79416799,38.2846345593387
2904.5808,4112.564,-29.966259,15:21:42.030,0.046875,0.04296875,0.99609375,0.366210975,2,30,2.811163328,0,4.168313503,34.1345725,38.2846345593387
2904.5808,4112.5557,-27.97242165,15:03:51.666,-0.0390625,0.05859375,1,0.371093788,2,30,12.60903088,1,4.168313503,32.14073515,51.3205471507671
